""," Features ","BALANCE","PURCHASES","ONEOFF_PURCHASES","INSTALLMENTS_PURCHASES","CASH_ADVANCE","PURCHASES_FREQUENCY","ONEOFF_PURCHASES_FREQUENCY","PURCHASES_INSTALLMENTS_FREQUENCY","CASH_ADVANCE_FREQUENCY","CASH_ADVANCE_TRX","PAYMENTS","Kmeans_model.cluster"
"8732","8732",-0.733052163616077,-0.530914400540649,-0.521621987286657,-0.470774973735533,-0.602358115775802,1.04699106147981,-0.854194812003864,1.07938727713594,-0.954735686878015,-0.405202607058589,-0.559330085145296,3
"8733","8733",-0.730442047365167,-0.296681498770914,-0.409126649288827,-0.175373042278387,-0.539999071521613,0.789559066642821,-0.106452814364511,0.655933858083877,1.73995350113028,1.18904433076498,-0.620053484237353,3
"8734","8734",-0.749506002214778,-0.596545469840073,-0.507211817869141,-0.628119801729515,-0.532510886530694,-0.540688908036323,-0.962790451749086,-0.595107136763626,-0.443990460432451,-0.262637941182716,-0.59146862562376,2
"8735","8735",-0.559027521672806,-0.389522671856345,-0.514716201609959,-0.203765702428905,-0.0535335988031368,1.04699106147981,-0.711477438335391,1.05245406850506,-0.509522118415974,-0.594035527490353,-0.586066659107861,3
"8736","8736",-0.737985881136687,-0.501267908951395,-0.521215613037378,-0.399700067147394,-0.602439148619135,1.04699106147981,-0.846033314146361,1.07938727713594,-0.954291733539954,-0.405726467513113,-0.539691848665688,3
"8737","8737",-0.345509637459342,0.302600179562032,0.668394842537771,-0.350248458107791,1.26498374821759,-1.22112408793179,-0.209113464019535,0.502860441418571,1.83176871449208,0.891864354389088,0.155607338534354,4
"8738","8738",0.463807668397632,2.00611552636435,1.27091148237111,2.25568496682791,0.473333097836795,0.782378791680436,0.640517002717015,0.521221356173144,0.454534729700829,1.48622430714086,2.20292442071301,4
"8739","8739",-0.282954643471313,0.00726036771462528,0.283388469713398,-0.299962529119942,-0.547377706792576,-1.86375660775308,-1.01154135706252,0.992165705924528,-0.56759248860492,-0.288128548915973,-0.414072092480193,2
"8740","8740",-0.0970651521176941,-0.563261141838222,-0.513763248907921,-0.548323496103995,0.00610480132665126,-0.396352922007611,-0.694288620638371,-0.46825413794425,-0.947733983461231,1.18904433076498,-0.512763701512804,2
"8741","8741",-0.0235017195678438,-0.333385910129137,-0.495458102213821,-0.104599553571686,0.804377613387504,1.04699106147981,-0.314432607541642,1.03708975564932,1.15566908628186,0.148914413449367,-0.371566374004803,3
"8742","8742",-0.714585604814974,-0.119782630714974,-0.513530405826008,0.514877984483914,-0.604548702129441,1.04699106147981,-0.690072953605729,1.07938727713594,-0.94503239008651,-0.418433724915205,-0.28022052662033,3
"8743","8743",-0.713145876090323,-0.351122774128399,-0.521707353250219,-0.0397400563623031,-0.602694566446235,1.04699106147981,-0.854921310839632,1.07938727713594,-0.954300072419035,-0.406807708603168,-0.443433949888391,3
"8744","8744",-0.73530595850974,-0.41336446749186,-0.290228247309048,-0.673772279680341,-0.433009027625261,-1.55103128415749,-0.621054547301041,-1.68606703932982,0.346324101577977,-0.0802416655320747,-0.458764889691135,2
"8745","8745",-0.281879581504029,-0.375228128295373,-0.2152253391555,-0.341500245087374,-0.347063025875147,-1.06991662299501,-0.0203071341821789,0.801290909879921,0.454534729700829,-0.148265562926521,-0.490109072140237,2
"8746","8746",-0.273560144583247,-0.208460081575267,-0.40791089969633,0.0338943539249171,0.96432876278544,0.887677585545239,0.523222977385405,0.772287559739891,-0.64724783064079,0.000324425261422972,-0.538818376572121,3
"8747","8747",0.619119828742565,-0.0724345021489607,0.179497861173488,-0.29192830977655,0.114102352039928,-1.83970008085497,-0.981502995172358,1.01278088887016,-0.947733983461231,-0.445445539302409,-0.527279360492788,2
"8748","8748",-0.747107480437804,-0.428014259746196,-0.477640793902779,-0.364230047351036,-0.576779393727916,1.04699106147981,-0.681127306144481,1.07938727713594,-0.782408932810866,-0.347997547454254,-0.45347673745327,3
"8749","8749",-0.253354773946037,1.21674721623258,1.86008123461321,-0.245345149531981,-0.329312049834764,-1.33452889279439,-0.35071722016333,0.629914991813113,1.32422530689475,0.0588329662559681,1.54629173933236,3
"8750","8750",-0.736722854762295,-0.534688187025366,-0.520331941523186,-0.479822301345187,-0.57428976432993,0.782378791680436,-0.981289027691691,0.800302642160129,-0.766794460328225,-0.342106003643438,-0.563625394793563,3
"8751","8751",-0.750995079347347,-0.452157117381341,-0.505401179942034,-0.281961180142754,-0.526582218061917,1.04699106147981,-0.96049399140123,1.07938727713594,-0.40030327316063,-0.250684077310255,-0.478340452380703,3
"8752","8752",-0.754747773622811,-0.528101640427817,-0.502938010390469,-0.464031623964362,-0.518791944797405,1.04699106147981,-0.956937239100545,1.07938727713594,-0.339418542377727,-0.236087401678425,-0.537663960519123,3
"8753","8753",-0.754539478246986,-0.341372834612522,-0.497656645088876,-0.119704253008175,-0.554663378579427,1.04699106147981,-0.362906196328504,1.03981887829785,-0.991556326838602,-0.742625515678298,-0.165479025952059,3
"8754","8754",-0.754903018846774,-0.477471958396833,-0.502892104391382,-0.34265132808329,-0.518661880675644,1.04699106147981,-0.956847159394866,1.07938727713594,-0.338203924093087,-0.23590693329877,-0.420240166568386,3
"8755","8755",-0.535902216856322,-0.452297755386982,-0.526530492039207,-0.332536303426534,-0.580354249967879,1.04699106147981,-1.01154135706252,1.07938727713594,-0.991556326838602,-0.296855551114465,-0.603294017005925,3
"8756","8756",-0.753549853684453,-0.349046462542609,-0.500143627038366,-0.133527392787677,-0.674988211197636,1.04699106147981,-0.415025912616659,1.04206507761808,-0.991556326838602,-0.742625515678298,-0.48471082074322,3
"8757","8757",-0.733600708670993,-0.446644107560189,-0.517904581562274,-0.268744214591259,-0.569034063953447,0.782378791680436,-0.973974560969745,1.07938727713594,-0.694000250225231,-0.342382629320323,-0.519575505582606,3
"8758","8758",0.563406344031946,-0.196342612110476,-0.400888924858891,0.0500310740335534,1.18241851135534,0.878617888234409,0.611107010435915,0.756181512613589,0.179089089615425,-0.148265562926521,-0.507522580971981,3
"8759","8759",0.116928248164814,0.732989980293567,1.22945301835142,-0.202601273569548,-0.322353266778621,-0.313876122951187,0.923728479941495,0.608572181208347,1.41499345951197,0.0595904330953937,-0.534710739666515,3
"8760","8760",-0.722598078888654,-0.496692485834521,-0.492489434531886,-0.388730884852956,-0.546338744524409,-0.540688908036323,-0.643844343112239,-0.595107136763626,-0.389355767236843,-0.341534323406038,-0.535249274998459,2
"8761","8761",-0.607264095524239,-0.208712729615693,-0.303715692782435,-0.158333101004625,-0.599502392747708,-0.276076638236947,-0.681127306144481,-0.31602585077664,-0.509522118415974,-0.296855551114465,-0.294415135336978,2
"8762","8762",-0.603290372258632,-0.415895951593409,-0.529402761804722,-0.239983827817216,-0.611167346425562,1.04699106147981,-0.981502995172358,1.05401533777654,-0.947733983461231,-0.445445539302409,-0.506223484661005,3
"8763","8763",-0.749765663557208,-0.578468798181603,-0.505582967753933,-0.584782540533458,-0.574488075652215,1.04699106147981,-0.735740662322004,1.05401533777654,-0.621467201035637,-0.390141471723528,-0.589175446607425,3
"8764","8764",-0.338828819467387,-0.565136315246777,-0.467208595166016,-0.552819062618109,-0.204616087948657,-1.26236248746,-0.2802274048805,-1.38161381398343,-0.421883216025458,-0.594035527490353,-0.397908802548267,2
"8765","8765",-0.414269529281274,0.420886118173679,-0.277425257609571,1.30272601608236,-0.453254219220161,0.469653468084843,-0.621054547301041,0.445108887083753,0.402799109146095,-0.189097045026286,0.124225121929289,3
"8766","8766",-0.721625423659141,-0.461532984424116,-0.327732756991955,-0.195675604241155,-0.529609388851917,-1.67474648274213,-0.775532453531605,0.590470797510403,-0.64724783064079,-0.445445539302409,-0.354006112451534,2
"8767","8767",-0.747540068303565,-0.496701861701564,-0.393127879431185,-0.388753362685527,-0.3978168089346,1.04699106147981,0.405562684106343,1.05401533777654,0.942022740629385,-0.121055475649544,-0.518630683847793,3
"8768","8768",-0.742749867804534,-0.463876951184809,-0.385566322346308,-0.310058470855965,-0.411642999429218,1.04699106147981,0.62133102613591,1.05401533777654,0.877331650126516,-0.161559643820563,-0.532142958712299,3
"8769","8769",-0.400603169295787,-0.437174481846987,-0.382692005316757,-0.246041603694985,-0.229281801951189,1.04699106147981,0.763400053357964,1.05401533777654,0.103967551410314,1.18904433076498,-0.428345309121215,3
"8770","8770",-0.698927920658972,-0.145031840661166,-0.415037535439082,0.199064436867421,-0.309993361430099,0.180984671387358,-0.621054547301041,-0.163797563609031,1.56081300408425,0.0661285174399753,-0.185624411143841,3
"8771","8771",-0.732494594868777,-0.427170431712346,-0.380702908561758,-0.222057756342188,-0.381878260624909,1.04699106147981,0.551033801269669,1.05401533777654,1.09110898410326,-0.099489005914887,-0.481427014150091,3
"8772","8772",-0.618222279364225,-0.0604930558355541,-0.378599150827039,0.334726326061005,-0.398828591082613,0.962582234784826,1.58488484513907,0.839777876537285,-0.947733983461231,-0.742625515678298,-0.471751149990201,3
"8773","8773",-0.750767239052137,-0.576856149050246,-0.381199119135744,-0.58091635333132,-0.302793110558577,-0.396352922007611,0.114058425041879,-0.46825413794425,1.61182573402445,0.0813801761176406,-0.55316191784285,2
"8774","8774",-0.743137858675623,-0.510756286398683,-0.380632137667007,-0.42244763370881,-0.354654742147289,0.469653468084843,0.405118034735604,0.445108887083753,1.27120698227227,-0.037515429412731,-0.525032160555212,3
"8775","8775",0.488643902427651,-0.476534371692555,-0.380841695913914,-0.340403544826233,-0.332624994650185,-0.396352922007611,0.282065246872964,-0.46825413794425,1.41600503260871,0.0129517834254229,-0.320998899723032,2
"8776","8776",-0.740073159128371,-0.425881249993964,-0.380351787944417,-0.218967054363734,-0.380659236390268,1.04699106147981,0.550987754663021,1.05401533777654,1.10039978934677,-0.0971274538022074,-0.48620602325698,3
"8777","8777",-0.737770943307273,-0.540102750242569,-0.380354349428151,-0.49280324965469,-0.380165623851426,1.04699106147981,0.54827034586539,1.05401533777654,1.10365174766065,-0.0959991894833833,-0.549771802133992,3
"8778","8778",0.463422202120723,-0.0964480252430911,-0.378951389751047,0.249175178266358,0.564617017471839,0.922122732064862,1.32828729092712,0.791686975340614,-0.0274936943575724,-0.148265562926521,-0.493135673323845,3
"8779","8779",-0.716288596084805,-0.400589848646079,-0.248286997520259,-0.116043621533459,-0.450477659910391,-1.17576089584278,-0.152470375587261,0.588090146296608,-0.316711905665459,0.000324425261422972,-0.15985159659982,2
"8780","8780",-0.502386016249897,-0.101899658571435,-0.379021284346747,0.236233898263854,-0.220402946890853,0.91604230583656,1.28937760642379,0.784472417446382,-0.64724783064079,-0.296855551114465,-0.550986360713182,3
"8781","8781",-0.449772040468171,-0.243658802694308,-0.380840293995764,-0.100276146215675,0.100447028653848,0.757937673611742,0.2776064642711,0.596879032953653,2.20737640551763,0.891864354389088,0.126429697001001,4
"8782","8782",-0.730714085376625,-0.358398446953593,-0.38049913054585,-0.0571828544370646,-0.36570569327353,0.758322264782328,0.467365881451196,0.749562112430145,1.19866910289974,-0.0628648239378978,-0.43349525364357,3
"8783","8783",-0.533813712165865,-0.0253570943578183,-0.378039101616034,0.417931796367867,-0.477358313297768,1.00141054351435,1.83568139830472,0.885763030579899,-0.895148328281231,-0.742625515678298,-0.570340070698922,3
"8784","8784",-0.750537386489882,-0.584544360025321,-0.380625264938064,-0.599348176039187,-0.353167844530254,0.758322264782328,0.397204463128939,0.749562112430145,1.28105419685574,-0.0341341227632638,-0.58904443742791,3
"8785","8785",-0.752913596299886,-0.602170990065738,-0.511069125003562,-0.259173172965064,-0.246422023712315,-1.83970008085497,-0.981502995172358,0.508299085726452,1.98247137095937,0.210475860269315,-0.494663238112947,2
"8786","8786",0.271406920091226,-0.484972652031053,-0.358288818327223,-0.154882507098361,0.386152785813402,-1.81083288364923,-0.945457753891537,0.56643772894055,-0.316711905665459,0.446094389825255,-0.358861222019406,2
"8787","8787",-0.709804095115954,-0.371290264137408,-0.380459405705678,-0.0880898742215969,-0.36965360688632,0.758322264782328,0.4894584286449,0.749562112430145,1.17272773919424,-0.0719115466337776,-0.470285384869557,3
"8788","8788",-0.743914794356492,-0.564667521894639,-0.381353974512325,-0.551695170989581,-0.280736616291921,-0.540688908036323,-0.00811904338742532,-0.650924733556554,1.75699327711641,0.13184334834788,-0.540756854988635,2
"8789","8789",-0.690981865348484,-0.0864983027131229,-0.380251200640912,0.594674290109434,-0.390348454602203,1.04699106147981,0.605266329806094,1.02356968034301,1.03674375859521,-0.119334165166707,-0.251182929834702,3
"8790","8790",-0.342611998409997,-0.0267657904195817,-0.378057176956664,0.414587810784637,-0.296700546361026,0.999839416234548,1.8256271755985,0.883898865340984,-0.895148328281231,-0.742625515678298,-0.587891263541136,3
"8791","8791",-0.590496968642293,-0.366274175269523,-0.414450859061445,-0.332423914263681,-0.621884326371397,-0.223152914133096,-0.548964064739399,-0.650924733556554,-0.316711905665459,-0.594035527490353,-0.447230258095391,2
"8792","8792",-0.649711503123219,-0.117922440019282,-0.379226871883081,0.198198750532949,-0.497896370348478,0.898171984244668,1.17501893387466,0.763269018629605,0.261724516950314,-0.296855551114465,-0.599741871104794,3
"8793","8793",-0.189110135170823,-0.337293370240307,-0.340896308215189,-0.398216530197736,0.224114956948357,0.517763346521121,1.96216131157851,-0.31602585077664,2.38265999466289,0.891864354389088,-0.430233512258023,4
"8794","8794",-0.754878049032463,-0.115049492527128,-0.379190007078111,0.205018597584181,-0.555379428303968,0.901376195841291,1.19552389236802,0.76707086103049,-0.895148328281231,-0.742625515678298,-0.224738135815803,3
"8795","8795",-0.726579158979488,-0.266514949934399,-0.380440133705325,0.163099904754511,-0.371569172983094,1.04699106147981,0.500177893822393,1.02356968034301,1.16014072697844,-0.0763011010862576,-0.39081192956479,3
"8796","8796",-0.0439629660993897,-0.520127465507937,-0.404116799117858,-0.355905122460859,1.40629553500223,-1.81083288364923,-0.945457753891537,0.454374173470424,1.99703378479763,2.37776423626853,0.473912387547389,4
"8797","8797",-0.33938135826866,-0.55960455369154,-0.381287813915127,-0.539557141401474,0.380378203497553,-0.364278611263446,0.0286808237937879,-0.502082274093849,0.454534729700829,-0.445445539302409,-0.545381485757669,2
"8798","8798",-0.708007603903557,-0.337513703115812,-0.381652773767549,-0.00711348238612239,-0.251037020525109,0.517763346521121,-0.174317310530468,0.242140070186158,1.95214664640636,0.199900510138618,-0.426233246087973,3
"8799","8799",-0.74103196516927,-0.558385690975979,-0.380685481882155,-0.5366350231673,-0.347182428080523,1.04699106147981,0.363710219835801,1.02356968034301,1.3203838316152,-0.0204184332896576,-0.581839620613842,3
"8800","8800",-0.751834033069694,-0.43387417664793,-0.381172590463112,-0.238129406630144,-0.298765550251764,0.0943830797701309,0.0927704644321082,0.0188730320032732,1.63852677570608,0.0905297194983992,-0.449755564076644,3
"8801","8801",-0.74975729410417,-0.590169880250986,-0.380731549602881,-0.612834875581528,-0.342603458845619,1.04699106147981,0.338086411359479,1.02356968034301,1.35047182610435,-0.0099256423236097,-0.593110108241324,3
"8802","8802",-0.622709341429973,0.275878958490124,0.633560932615566,-0.0242156848918836,-0.372662198535655,-0.223152914133096,1.03701069186915,0.639280221690346,1.15295855450366,-0.0788057889440025,-0.123576727178354,3
"8803","8803",-0.549162765645492,-0.0920857055140155,-0.378895342615358,0.259530389245803,-0.184700890882757,0.926987813475023,1.35942229317076,0.797459407772553,0.261724516950314,0.000324425261422972,-0.576094744065351,3
"8804","8804",-0.429109633137074,-0.502177368054544,-0.378953172553051,-0.401880416906739,-0.390550151732671,1.04699106147981,1.32725609904863,1.02356968034301,-0.895148328281231,-0.296855551114465,-0.227162912896956,3
"8805","8805",0.064987858932893,-0.153315825738627,-0.379681029247253,0.114181385825506,1.62400245237747,0.858697577810247,0.922407319114376,0.71643207680858,0.261724516950314,0.891864354389088,-0.422013373353306,3
"8806","8806",-0.582410469791974,-0.448500529234659,-0.34313301190493,-0.66071265895684,-0.568233742487476,-0.540688908036323,-0.35071722016333,-1.15327305772642,1.41859736218186,0.297504401637311,-0.510925712152393,2
"8807","8807",-0.742657312179494,-0.457313844254867,-0.380844774770308,-0.294323988056567,-0.331349275871261,0.729455067576586,0.275108257478396,0.688670797563101,1.42442204894737,0.0158635218715719,-0.4978347429235,3
"8808","8808",-0.739744528932478,-0.590451156262269,-0.495791094335928,-0.291612576598622,-0.22899267207364,-1.81083288364923,-0.945457753891537,0.490215171822696,2.0969980749045,0.250415534026713,-0.577887466807604,2
"8809","8809",-0.569580347473433,-0.434764884016994,-0.523291549537669,-0.296459382150771,-0.322282694287067,0.729455067576586,-0.945457753891537,0.688670797563101,1.41859736218186,0.000324425261422972,-0.501610753209161,3
"8810","8810",-0.752258103797506,-0.595875095346515,-0.381007221558217,-0.626512636700719,-0.315202637131313,0.729455067576586,0.184752031571678,0.688670797563101,1.53052015804204,0.0528638370977884,-0.592948698786925,3
"8811","8811",-0.741407194524656,-0.449906909291075,-0.526469379916537,-0.326916845283892,-0.275146600568851,1.04699106147981,-0.945457753891537,1.02356968034301,1.79372476709727,0.144652970637833,-0.498800106317662,3
"8812","8812",-0.673944016149646,-0.463970709855237,-0.330910587370823,-0.279713457240979,-0.235385943261334,-1.06991662299501,-0.0203071341821789,0.496848542947943,2.05498846566828,0.235765237263331,-0.584566467892339,2
"8813","8813",-0.750897588063716,-0.0813828702183154,-0.378758007026527,0.284936944684449,-0.68721146178076,0.938924735074123,1.43581115655894,0.811622734164472,-0.895148328281231,-0.742625515678298,-0.568583713253236,3
"8814","8814",0.84934488409361,-0.146346565892377,-0.379591601784506,0.130725122298889,2.10681782680224,0.866470425480048,0.972148702925621,0.725654670559246,0.261724516950314,-0.445445539302409,-0.298525694682018,3
"8815","8815",-0.749596647557141,-0.562492320740715,-0.381269406261704,-0.546480313833209,-0.289142400761954,0.694173643293998,0.0389195371128418,0.614249567831748,1.70175962440283,0.112581340911781,-0.577495070018833,3
"8816","8816",-0.660909318479441,-0.104913735596718,-0.379059948069545,0.229079013656034,-0.525796141656132,0.912680652322161,1.26786537292918,0.780483758609788,0.454534729700829,-0.148265562926521,-0.589293714779575,3
"8817","8817",-0.335003147679294,-0.606858923587125,-0.517180337270615,-0.39136695111025,0.721381234450194,-1.73144888517343,-0.846334331603502,0.434605360069909,2.14164289045157,0.5946843780132,-0.0492204843837929,2
"8818","8818",-0.746616656611252,-0.57169942217672,-0.381092170441022,-0.568553545417507,-0.306759017287082,1.04699106147981,0.137501725523264,0.986359065477338,1.58600242365876,0.0722125449569612,-0.591605176563206,3
"8819","8819",-0.712819460205979,-0.469582166280338,-0.380922956713216,-0.323736231975156,-0.323578266026278,1.04699106147981,0.231621861802783,0.986359065477338,1.4754846548301,0.0336709317307529,-0.54012598852292,3
"8820","8820",-0.541332388991379,-0.179286540320932,-0.380014277707215,0.0525317031398646,-0.257500919815371,0.829732319981219,0.737047709860339,0.682064388518699,1.09724122323344,0.000324425261422972,-0.53323852377436,3
"8821","8821",-0.747149399861743,-0.537693152412576,-0.382040006866175,-0.487026446684054,-0.212547413976648,1.04699106147981,-0.389704279940335,0.800302642160129,2.20505838490251,0.288100140920145,-0.576357615852649,3
"8822","8822",-0.73184220374953,-0.485886799067723,-0.451912590258483,-0.55029030645392,-0.206595062302212,-0.7170992048092,-0.901403340089843,-1.24630126938503,2.24417075172358,0.301740062630075,-0.473302142973338,2
"8823","8823",-0.709642958851532,-0.473726299513244,-0.380691009907715,-0.333671433971348,-0.346632961804099,1.04699106147981,0.360635418956173,0.986359065477338,1.32399432503608,-0.0191593213617023,-0.506963233659357,3
"8824","8824",-0.72348004018891,-0.390041998222958,-0.381248699568157,-0.133045539362735,-0.291200573191904,-0.0114611930776316,0.0504370235712145,-0.502082274093849,1.68823555871179,0.107865001497457,-0.433982849457948,2
"8825","8825",-0.712372768190683,-0.424029516253016,-0.380982382191277,-0.214527682431047,-0.317671582745284,1.04699106147981,0.19856819549535,0.986359065477338,1.51429693875047,0.0472062034896661,-0.504879792925441,3
"8826","8826",-0.719949977308927,-0.328001886000917,-0.272187948696706,-0.502300133915756,-0.461330264761017,1.04699106147981,2.18243734552387,0.986359065477338,0.570328676229564,-0.281990269235905,-0.419663462761946,3
"8827","8827",-0.738786572440611,-0.452888435010677,-0.380899402719925,-0.283714451083258,-0.325919450025439,1.04699106147981,0.244723074613967,0.986359065477338,1.46010094560403,0.0283060661778243,-0.510444676549964,3
"8828","8828",-0.740494292513946,-0.524487243682827,-0.380982979840997,-0.455366419508408,-0.317612178467479,1.04699106147981,0.198235770497697,0.986359065477338,1.51468727891035,0.0473423294685768,-0.56101176347473,3
"8829","8829",-0.386930243344986,-0.238283528141991,-0.380771309450466,-0.0875162561509875,0.694114749514332,0.763932707192077,0.315971170937237,0.60399221684047,0.695551833912143,1.04045434257703,0.0196198847687842,3
"8830","8830",-0.746785780849446,-0.49141856062296,-0.381573115971688,-0.376087104032011,-0.258954724957093,0.341356225108183,-0.13001001525736,0.242140070186158,1.90012012360285,0.181756946975429,-0.374396746413083,3
"8831","8831",-0.754879686074002,-0.1696587683749,-0.379890737010492,0.0753862566240039,-0.252304388389403,0.840470218464995,0.805763572115413,0.694805057017392,-0.509522118415974,-0.445445539302409,0.366667264065501,3
"8832","8832",-0.59898665547779,-0.114631551116721,-0.37918464417854,0.206010713347733,-0.457643596356891,0.901842327824784,1.19850684673685,0.767623933224869,0.454534729700829,0.148914413449367,-0.539060140855034,3
"8833","8833",-0.751415707140604,-0.605265026189854,-0.532403367027845,-0.688461543265207,-0.208300843828862,-1.42273404118083,-0.901403340089843,-1.61841076703062,2.232962214924,0.297831233355474,-0.591271710515344,2
"8834","8834",-0.619410869657094,-0.0476547936440913,-0.378325218412252,0.365001172867631,-0.477342747599736,0.976541814533123,1.67653703550522,0.85625593124677,-0.830878257364393,-0.742625515678298,-0.538420503963872,3
"8835","8835",-0.662946995026519,-0.395901915124692,-0.381336545946136,0.15635655498334,-0.2824689525295,-0.364278611263446,0.00157507144541027,-0.502082274093849,1.74561025176917,0.127873668449632,-0.461545987340315,2
"8836","8836",0.143883850145351,-0.00805042316622603,0.237456598314224,-0.672513521056389,0.803192607343361,0.517763346521121,1.96216131157851,-1.43235434371341,4.31077947526072,0.5946843780132,0.497164117680082,4
"8837","8837",-0.701113953193494,-0.163056945050901,-0.380642626963116,0.411131548254454,-0.351442056139916,1.04699106147981,0.387547002302542,0.986359065477338,1.29239419923245,-0.0301794481660272,-0.274819971437262,3
"8838","8838",-0.623862204481884,0.22899962327625,-0.26662063432142,0.822824290700709,-0.225281404971949,-0.0114611930776316,-0.901403340089843,-0.502082274093849,2.12138447681615,0.258919969833002,-0.110030626933041,2
"8839","8839",0.533188028788281,-0.564761280565066,-0.462301651112474,-0.200825110418627,0.660517505420053,-1.67474648274213,-0.775532453531605,0.540826224505839,-0.64724783064079,1.04045434257703,-0.273479054512668,2
"8840","8840",0.818735370281831,-0.0849606605181078,-0.380249999655358,0.598360654651007,1.28294166279699,0.694173643293998,0.605934341157874,0.614249567831748,0.454534729700829,-0.296855551114465,-0.33794977517198,3
"8841","8841",0.490166139392806,-0.265858639241405,-0.381654457858519,0.164673353034451,1.10840356876643,0.341356225108183,-0.175254036372169,0.242140070186158,1.73995350113028,0.5946843780132,-0.0195613580934086,4
"8842","8842",-0.682582074366454,-0.462311181388666,-0.328747218228286,-0.303603680977514,-0.222549978305301,-0.540688908036323,0.640517002717015,0.483530522046856,2.13933243546746,0.265179083529108,-0.596509994530035,3
"8843","8843",-0.737788418713671,-0.126552637038023,-0.379337611995877,0.17771225579134,-0.661262916052854,0.888546685680698,1.11342301813238,0.751848465679616,-0.0274936943575724,-0.594035527490353,-0.567262924259513,3
"8844","8844",-0.393451420682906,0.302600179562032,0.668394842537771,-0.307941257098724,-0.220219444455975,-1.77555145936664,-0.901403340089843,0.481112464766212,2.15464616351804,0.270519544070725,-0.528265539605626,2
"8845","8845",-0.18206285751706,-0.358023412271882,-0.192797190135413,-0.137990179533761,-0.210212409617489,-1.67474648274213,-0.775532453531605,0.575854650027162,-0.64724783064079,-0.445445539302409,-0.45557017144553,2
"8846","8846",-0.368581745882228,-0.225769836764673,-0.380610737496748,-0.0578110626264566,0.525806496072403,0.777889284936143,0.405284575721475,0.620551893827735,0.695551833912143,0.446094389825255,-0.515509577566903,3
"8847","8847",-0.303638365054378,-0.511037562409967,-0.37943701613346,-0.423121968685927,-0.24681469337508,1.04699106147981,1.05813240372791,0.939844959648036,-0.750539222627288,-0.296855551114465,-0.511917240096757,3
"8848","8848",-0.646920276584461,-0.11365550160252,-0.379268137879936,0.529567248068781,-0.488061431406314,0.694173643293998,1.15206594235069,0.614249567831748,0.39468058744538,-0.343245221933493,-0.309229898475538,3
"8849","8849",-0.424521246233765,-0.516850599976487,-0.381803272714453,-0.437058224879679,0.132794650332193,1.04699106147981,-0.2580279029052,0.986359065477338,1.73995350113028,0.743274366201144,-0.469246380144489,3
"8850","8850",-0.751646847496042,-0.589682335164762,-0.381436523093377,-0.611666028287859,-0.272531576115137,0.694173643293998,-0.0540342626505311,0.614249567831748,1.81090785728984,0.150645346553961,-0.589540566489247,3
"8851","8851",-0.705936899814937,-0.260420636356596,-0.381318937830805,0.177710495925381,-0.284219137194869,-0.7170992048092,0.0113690653254714,-0.874191771739439,1.73410994594374,0.123863088578135,-0.306753106715096,2
"8852","8852",-0.308297379500315,-0.0569974427471862,-0.378445100497733,0.342823448384011,-0.137135174734847,0.966121914871923,1.60985616765082,0.843892572850938,-0.750539222627288,0.446094389825255,-0.582067672389736,3
"8853","8853",-0.746981413326529,-0.577090545726315,-0.381852036592963,-0.581478299145585,-0.231230997287114,-0.937608900415357,-0.285151369484069,-1.15327305772642,2.08229024149637,0.245286371244838,-0.553904324483113,2
"8854","8854",-0.495641734155089,-0.0645296814967503,-0.378541751937777,0.324943303910069,-0.179983393825831,0.957721174233097,1.55609665991749,0.833924975207462,-0.750539222627288,-0.742625515678298,-0.495444405310828,3
"8855","8855",-0.753166478087099,-0.613890823869206,-0.526347155671195,-0.320000155163582,-0.213740325856003,-1.73144888517343,-0.846334331603502,0.474390022220551,2.19721986836947,0.285366561734773,-0.285754468870888,2
"8856","8856",-0.731002555378937,-0.146663784401129,-0.379595672237753,0.129972104112015,-0.445508280412918,0.866116630213266,0.969884633577659,0.725234887468794,-0.0274936943575724,-0.594035527490353,-0.329481805462702,3
"8857","8857",-0.645704189477809,0.0155111307122671,-0.377514692119373,0.514945417981626,-0.662347766090902,1.04699106147981,2.12736833703753,0.939844959648036,-0.750539222627288,-0.742625515678298,-0.199752379265183,3
"8858","8858",0.365962636109174,-0.0161792998923118,-0.381524908297135,0.763258034388701,6.51715068470076,-0.767501693121459,-0.103195920695056,-1.03366727073041,1.83176871449208,0.5946843780132,2.19626563987107,4
"8859","8859",-0.363941761142193,-0.611546857108513,-0.523291549537669,-0.428531999519345,0.34431391471937,-1.67474648274213,-0.775532453531605,0.413887057179121,4.31077947526072,1.48622430714086,-0.369191679124653,4
"8860","8860",-0.748860400752972,-0.59058710633439,-0.38240217595348,-0.613835139130918,-0.176549081902644,0.650071069100779,-0.591150133627295,0.521221356173144,2.44160018317563,0.370590971105181,-0.570341926007784,3
"8861","8861",-0.718680570176683,-0.536314899957288,-0.382521282830653,-0.48372220529618,-0.164710277689174,1.04699106147981,-0.657399814765644,0.939844959648036,2.51939189953351,0.397719805462272,-0.591765617625092,3
"8862","8862",-0.733158315874101,-0.466220917945503,-0.382608937697296,-0.315677928998607,-0.155997692579352,1.04699106147981,-0.706155244368894,0.939844959648036,2.5766415116891,0.417684852100809,-0.513581531206195,3
"8863","8863",-0.627738498039327,-0.0958741697558977,0.148941799838221,-0.440529755448138,-0.148981044298872,-1.73144888517343,-0.846334331603502,0.407198699381055,2.62274727566457,0.433763628766997,0.425786542883825,2
