CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,MONTHLY_AVERAGE_PURCHASE,LIMIT_USAGE,PAYMENTS_TO_MINIMUM_PAYMENT_RATIO,AVERAGE_AMOUNT_PER_PURCHASE,MONTHLY_CASH_ADVANCE,MONTHLY_INSTALLMENTS_PURCHASES,MONTHLY_ONEOFF_PURCHASES,MONTHLY_CASH_ADVANCE_TRANSACTION
C17408,470.353862,1.0,105.0,105.0,0.0,391.351946,0.166667,0.166667,0.0,0.166667,3,2,700.0,239.928287,396.476154,0.0,12,52.499895000209996,0.6719340885714286,0.6051518725133719,52.5,195.6755816488367,47.7544350268379,52.499895000209996,130.45064866666667
C17409,308.542887,1.0,680.0,680.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2500.0,1261.970352,183.623476,0.083333,12,339.99932000136,0.1234171548,6.8725980985132855,340.0,350.52585087688766,47.7544350268379,339.99932000136,254.79644259747585
C17410,1175.895992,1.0,154.38,154.38,0.0,37.197365999999995,0.083333,0.083333,0.0,0.083333,1,2,4000.0,1909.1619190000001,426.23708,0.083333,12,154.38061752247006,0.293973998,4.479108009561252,77.19,37.19751479005915,47.7544350268379,154.38061752247006,37.197365999999995
C17411,1854.03323,1.0,1013.5,576.0,437.5,1243.0931890000002,0.5,0.083333,0.333333,0.083333,5,15,2000.0,654.473825,1524.3756970000002,0.0,12,168.91666666666666,0.927016615,0.42933892628176684,67.56666666666666,1243.0981613926456,109.37510937510937,576.002304009216,248.61863780000004
C17413,1767.7193140000002,1.0,0.0,0.0,0.0,272.520678,0.0,0.0,0.0,0.25,3,0,2000.0,514.651337,434.347443,0.0,12,77.08770577942487,0.8838596570000001,1.1848840031043997,inf,90.84022599999999,47.7544350268379,132.6213775489032,90.84022599999999
C17415,81.088359,0.909091,554.7,316.0,238.7,0.0,0.916667,0.166667,0.916667,0.0,0,13,1000.0,579.784969,150.21205600000002,0.4,12,50.42725439008932,0.081088359,3.859776534847509,42.66923076923077,350.52585087688766,21.699992109093778,157.999684000632,254.79644259747585
C17416,1153.961386,1.0,295.0,295.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1200.0,428.640942,964.205478,0.0,12,73.75007375007375,0.9616344883333333,0.4445535228539741,73.75,350.52585087688766,47.7544350268379,73.75007375007375,254.79644259747585
C17419,916.487817,1.0,633.71,316.82,316.89,0.0,1.0,0.416667,0.75,0.0,0,20,4000.0,255.46980499999998,234.09557599999997,0.0,12,52.80916666666667,0.22912195424999998,1.0913055657232924,31.6855,350.52585087688766,35.21,63.363949308840546,254.79644259747585
C17421,189.43485900000002,1.0,500.09,0.0,500.09,0.0,0.916667,0.0,0.916667,0.0,0,24,3000.0,521.6730110000001,171.538499,0.0,12,45.462710740832456,0.063144953,3.041142449311044,20.837083333333332,350.52585087688766,45.462710740832456,132.6213775489032,254.79644259747585
C17422,1457.381936,1.0,0.0,0.0,0.0,236.72501400000002,0.0,0.0,0.0,0.416667,7,0,1500.0,536.361045,508.61155099999996,0.0,12,77.08770577942487,0.9715879573333334,1.054559307482185,inf,47.34496492402806,47.7544350268379,132.6213775489032,33.817859142857145
C17423,1139.894588,1.0,0.0,0.0,0.0,1030.19301,0.0,0.0,0.0,0.083333,1,0,1200.0,300.826793,451.68622400000004,0.0,12,77.08770577942487,0.9499121566666667,0.666008341666847,inf,1030.197130788523,47.7544350268379,132.6213775489032,1030.19301
C17432,10.536717999999999,0.636364,385.4,0.0,385.4,0.0,0.416667,0.0,0.333333,0.0,0,5,2500.0,416.40781699999997,69.890263,0.2,12,77.07993833604932,0.004214687199999999,5.9580233229341255,77.08,350.52585087688766,96.35009635009635,132.6213775489032,254.79644259747585
C17435,1054.417866,1.0,0.0,0.0,0.0,239.097147,0.0,0.0,0.0,0.166667,3,0,1200.0,323.486669,362.308201,0.0,12,77.08770577942487,0.878681555,0.8928494251776542,inf,119.5483344033312,47.7544350268379,132.6213775489032,79.699049
C17436,876.008428,1.0,500.0,0.0,500.0,182.955711,0.333333,0.0,0.333333,0.083333,1,4,1200.0,510.34074100000004,317.670219,0.0,12,125.00012500012501,0.7300070233333333,1.6065111253000397,125.0,182.9564428257713,125.00012500012501,132.6213775489032,182.955711
C17438,1179.746682,1.0,30.0,30.0,0.0,39.323999,0.166667,0.166667,0.0,0.166667,2,4,1200.0,264.03216299999997,351.744608,0.0,12,14.99997000006,0.983122235,0.7506359926916064,7.5,19.661960176079646,47.7544350268379,14.99997000006,19.6619995
C17439,739.847303,0.909091,329.25,0.0,329.25,1153.945828,0.75,0.0,0.75,0.166667,6,13,1000.0,2406.97813,517.2700940000001,0.0,12,36.583333333333336,0.739847303,4.653232726808288,25.326923076923077,576.9717600564798,36.583333333333336,132.6213775489032,192.32430466666665
C17441,290.079966,1.0,550.93,0.0,550.93,0.0,0.583333,0.0,0.583333,0.0,0,17,4000.0,579.8253440000001,454.61110599999995,0.0,12,78.70433068818896,0.0725199915,1.275431542140988,32.40764705882353,350.52585087688766,78.70433068818896,132.6213775489032,254.79644259747585
C17442,1174.3523519999999,1.0,0.0,0.0,0.0,166.250847,0.0,0.0,0.0,0.083333,1,0,2500.0,253.408681,284.240461,0.0,12,77.08770577942487,0.46974094079999995,0.8915292358746914,inf,166.251512006048,47.7544350268379,132.6213775489032,166.250847
C17452,745.774052,1.0,0.0,0.0,0.0,1221.85443,0.0,0.0,0.0,0.25,6,0,5000.0,1169.235129,242.84673999999998,0.0,12,77.08770577942487,0.1491548104,4.814703829254616,inf,407.28481000000005,47.7544350268379,132.6213775489032,203.64240500000002
C17454,2347.383015,1.0,0.0,0.0,0.0,1480.171443,0.0,0.0,0.0,0.333333,4,0,3000.0,571.934258,740.954917,0.0,12,77.08770577942487,0.7824610049999999,0.771888066166919,inf,370.0432307932308,47.7544350268379,132.6213775489032,370.04286075
C17455,2271.102591,1.0,272.93,0.0,272.93,1120.44963,0.583333,0.0,0.583333,0.083333,2,14,2500.0,764.791793,988.662899,0.0,12,38.99002228001274,0.9084410364,0.7735617405827221,19.495,1120.4541118164473,38.99002228001274,132.6213775489032,560.224815
C17470,34.775517,1.0,0.0,0.0,0.0,18.240626000000002,0.0,0.0,0.0,0.083333,1,0,1500.0,1132.985402,146.997558,0.083333,12,77.08770577942487,0.023183678,7.707511726147179,inf,18.24069896279585,47.7544350268379,132.6213775489032,18.240626000000002
C17477,1106.42635,1.0,0.0,0.0,0.0,639.271966,0.0,0.0,0.0,0.333333,5,0,2500.0,364.636263,263.85412,0.0,12,77.08770577942487,0.44257053999999996,1.3819616043895768,inf,159.81815131815134,47.7544350268379,132.6213775489032,127.8543932
C17484,1456.624844,1.0,53.9,0.0,53.9,0.0,0.583333,0.0,0.583333,0.0,0,7,1500.0,330.88864900000004,527.393837,0.0,12,7.7000044000025145,0.9710832293333332,0.62740332894713,7.7,350.52585087688766,7.7000044000025145,132.6213775489032,254.79644259747585
C17485,1254.480637,1.0,0.0,0.0,0.0,263.591009,0.0,0.0,0.0,0.083333,1,0,1500.0,684.225274,440.89088399999997,0.0,12,77.08770577942487,0.8363204246666666,1.5519152217263807,inf,263.59206336825343,47.7544350268379,132.6213775489032,263.591009
C17489,95.055337,1.0,133.45,16.8,116.65,437.39002800000003,0.5,0.083333,0.333333,0.083333,1,6,2500.0,469.271786,160.662631,0.090909,12,22.241666666666664,0.038022134799999996,2.920852117752261,22.241666666666664,437.39177756711024,29.162529162529164,16.8000672002688,437.39002800000003
C17490,1242.886266,1.0,17.6,17.6,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,589.674674,472.76353600000004,0.0,12,17.600070400281602,0.3107215665,1.2472930526520132,17.6,350.52585087688766,47.7544350268379,17.600070400281602,254.79644259747585
C17493,1397.5600220000001,1.0,0.0,0.0,0.0,869.402466,0.0,0.0,0.0,0.166667,2,0,2000.0,543.796511,405.832948,0.0,12,77.08770577942487,0.6987800110000001,1.3399516073791033,inf,434.7003635992728,47.7544350268379,132.6213775489032,434.701233
C17495,978.771066,1.0,905.04,545.12,359.92,0.0,0.666667,0.166667,0.666667,0.0,0,20,4000.0,392.482391,315.469998,0.0,12,113.12994343502827,0.2446927665,1.2441195469877933,45.251999999999995,350.52585087688766,44.98997750501125,272.55945488109023,254.79644259747585
C17496,283.691223,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,165.821773,252.47599,0.0,12,45.650182600730396,0.283691223,0.6567823459173286,45.65,350.52585087688766,47.7544350268379,45.650182600730396,254.79644259747585
C17498,28.612828000000004,1.0,208.0,0.0,208.0,0.0,0.833333,0.0,0.833333,0.0,0,10,3000.0,253.537038,169.800871,0.0,12,20.80000832000333,0.009537609333333334,1.4931433302247312,20.8,350.52585087688766,20.80000832000333,132.6213775489032,254.79644259747585
C17501,59.797799,1.0,309.25,289.4,19.85,0.0,0.166667,0.166667,0.083333,0.0,0,8,2000.0,675.101601,425.907075,0.25,12,154.6246907506185,0.0298988995,1.5850913042475285,38.65625,350.52585087688766,19.8500794003176,144.69971060057878,254.79644259747585
C17502,42.653615,1.0,93.24,0.0,93.24,0.0,0.5,0.0,0.5,0.0,0,6,5000.0,156.57818999999998,95.992733,0.0,12,15.54,0.008530723,1.6311462868756947,15.54,350.52585087688766,15.54,132.6213775489032,254.79644259747585
C17504,1569.712031,1.0,375.92,375.92,0.0,38.237206,0.333333,0.333333,0.0,0.083333,2,6,1700.0,530.0691860000001,1003.0396539999999,0.0,12,93.98009398009398,0.9233600182352941,0.5284628418090439,62.653333333333336,38.237358949435794,47.7544350268379,93.98009398009398,19.118603
C17506,539.0722049999999,1.0,240.51,128.64,111.87,0.0,1.0,0.25,0.916667,0.0,0,14,500.0,340.349133,570.4465769999999,0.0,12,20.0425,1.07814441,0.5966362964081736,17.179285714285715,350.52585087688766,10.169996301819527,42.879999999999995,254.79644259747585
C17513,69.4432,1.0,368.16,0.0,368.16,0.0,1.0,0.0,1.0,0.0,0,32,2500.0,153.124113,143.416453,0.083333,12,30.680000000000003,0.02777728,1.0676886075267809,11.505,350.52585087688766,30.680000000000003,132.6213775489032,254.79644259747585
C17517,399.50457,1.0,740.11,410.28,329.83,0.0,1.0,0.333333,1.0,0.0,0,33,1200.0,1379.6838289999998,420.645913,0.0,12,61.67583333333334,0.332920475,3.279917351770395,22.42757575757576,350.52585087688766,27.485833333333332,102.57010257010256,254.79644259747585
C17522,1609.5146140000002,1.0,0.0,0.0,0.0,136.209339,0.0,0.0,0.0,0.083333,2,0,1700.0,277.622861,705.401828,0.0,12,77.08770577942487,0.9467733023529413,0.3935669713064594,inf,136.20988383953534,47.7544350268379,132.6213775489032,68.1046695
C17523,442.111046,1.0,671.36,0.0,671.36,777.528996,0.583333,0.0,0.5,0.083333,1,13,3000.0,63.199553,210.928816,0.0,12,95.90862623350071,0.14737034866666665,0.29962503084452907,51.643076923076926,777.5321061284244,111.89333333333333,132.6213775489032,777.528996
C17524,1075.0324050000002,1.0,0.0,0.0,0.0,134.38810700000002,0.0,0.0,0.0,0.25,6,0,1200.0,585.9408400000001,262.139361,0.0,12,77.08770577942487,0.8958603375000002,2.235226475584489,inf,44.796035666666675,47.7544350268379,132.6213775489032,22.398017833333338
C17527,734.729977,0.727273,0.0,0.0,0.0,428.36939,0.0,0.0,0.0,0.083333,5,0,1200.0,1596.3001570000001,179.245282,0.181818,12,77.08770577942487,0.6122749808333333,8.905674610726994,inf,428.3711034844139,47.7544350268379,132.6213775489032,85.673878
C17533,4071.9937640000003,1.0,0.0,0.0,0.0,1541.393819,0.0,0.0,0.0,0.25,3,0,5000.0,1528.928247,1157.358718,0.0,12,77.08770577942487,0.8143987528000001,1.321049578856674,inf,513.7979396666666,47.7544350268379,132.6213775489032,513.7979396666666
C17539,114.75231799999999,1.0,387.12,0.0,387.12,0.0,1.0,0.0,0.916667,0.0,0,12,2500.0,981.332431,122.36956599999999,0.181818,12,32.26,0.0459009272,8.019415799840298,32.26,350.52585087688766,35.192714475376555,132.6213775489032,254.79644259747585
C17544,1728.29571,1.0,673.8,0.0,673.8,0.0,1.0,0.0,1.0,0.0,0,12,1700.0,727.421149,1751.732122,0.0,12,56.15,1.0166445352941178,0.4152582120658287,56.15,350.52585087688766,56.15,132.6213775489032,254.79644259747585
C17545,1035.03102,1.0,704.17,0.0,704.17,0.0,1.0,0.0,1.0,0.0,0,33,3400.0,274.26228,272.890448,0.0,12,58.68083333333333,0.30442088823529406,1.0050270429399566,21.338484848484846,350.52585087688766,58.68083333333333,132.6213775489032,254.79644259747585
C17547,842.1038689999999,1.0,496.56,0.0,496.56,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,254.599294,467.881962,0.0,12,41.38,0.8421038689999999,0.5441528305808037,41.38,350.52585087688766,41.38,132.6213775489032,254.79644259747585
C17551,1243.6865699999998,1.0,221.72,0.0,221.72,1324.264801,0.916667,0.0,0.916667,0.333333,5,26,1700.0,2268.7841329999997,554.297666,0.0,12,20.156356306779525,0.7315803352941176,4.093078993769386,8.527692307692307,331.0665313165313,20.156356306779525,132.6213775489032,264.8529602
C17555,745.368581,1.0,153.89,0.0,153.89,0.0,0.916667,0.0,0.916667,0.0,0,11,1700.0,500.110264,191.010274,0.0,12,13.98999491272912,0.4384521064705882,2.618237509046241,13.989999999999998,350.52585087688766,13.98999491272912,132.6213775489032,254.79644259747585
C17556,274.305611,1.0,419.88,0.0,419.88,0.0,1.0,0.0,1.0,0.0,0,24,2500.0,665.834636,185.135125,0.0,12,34.99,0.1097222444,3.596479252653974,17.495,350.52585087688766,34.99,132.6213775489032,254.79644259747585
C17560,1865.2714230000001,1.0,412.0,412.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2000.0,597.104874,666.876023,0.0,12,205.999588000824,0.9326357115,0.8953761320040741,206.0,350.52585087688766,47.7544350268379,205.999588000824,254.79644259747585
C17567,63.292505000000006,1.0,545.38,0.0,545.38,0.0,0.916667,0.0,0.833333,0.0,0,11,4000.0,520.936337,156.60005800000002,0.166667,12,49.57998197091565,0.01582312625,3.3265398726736097,49.58,350.52585087688766,54.53802181520873,132.6213775489032,254.79644259747585
C17569,129.88171599999998,0.909091,672.0,0.0,672.0,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,775.413322,161.43608799999998,0.0,12,83.999958000021,0.08658781066666665,4.803221705917453,84.0,350.52585087688766,83.999958000021,132.6213775489032,254.79644259747585
C17570,228.107524,1.0,510.32,216.9,293.42,0.0,1.0,0.333333,1.0,0.0,0,23,5000.0,552.200643,182.02515400000001,0.0,12,42.526666666666664,0.045621504800000004,3.0336501899072696,22.187826086956523,350.52585087688766,24.451666666666668,54.22505422505423,254.79644259747585
C17577,1223.783946,1.0,135.24,0.0,135.24,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,328.934771,678.3365190000001,0.0,12,11.270000000000001,1.019819955,0.48491384701639506,11.270000000000001,350.52585087688766,11.270000000000001,132.6213775489032,254.79644259747585
C17580,384.803407,1.0,549.0,291.0,258.0,0.0,0.5,0.083333,0.416667,0.0,0,9,1000.0,569.597465,610.732047,0.0,12,91.5,0.384803407,0.9326470877006395,61.0,350.52585087688766,51.599958720033015,291.001164004656,254.79644259747585
C17587,1669.488962,1.0,0.0,0.0,0.0,254.011804,0.0,0.0,0.0,0.166667,4,0,1800.0,571.589438,494.062935,0.0,12,77.08770577942487,0.9274938677777778,1.156916249951031,inf,127.00564798870403,47.7544350268379,132.6213775489032,63.502951
C17589,61.253237,1.0,377.86,78.0,299.86,0.0,1.0,0.166667,1.0,0.0,0,24,2700.0,347.206621,177.06095200000001,0.083333,12,31.488333333333333,0.022686384074074074,1.9609440538871605,15.744166666666667,350.52585087688766,24.988333333333333,38.999922000156,254.79644259747585
C17591,677.077167,1.0,119.19,0.0,119.19,181.735735,0.416667,0.0,0.416667,0.083333,1,5,700.0,504.76214699999997,641.307637,0.0,12,23.837980929615252,0.9672530957142857,0.7870827008411253,23.838,181.73646194584776,23.837980929615252,132.6213775489032,181.735735
C17593,2.9105779999999997,0.727273,56.94,0.0,56.94,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,129.412694,42.033228,0.272727,12,18.98,0.0009701926666666666,3.078818833519043,18.98,350.52585087688766,18.98,132.6213775489032,254.79644259747585
C17594,807.555134,0.818182,242.06,0.0,242.06,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,1610.237285,504.351185,0.0,12,40.343333333333334,0.807555134,3.1926905951455233,40.343333333333334,350.52585087688766,40.343333333333334,132.6213775489032,254.79644259747585
C17595,1099.649455,1.0,0.0,0.0,0.0,72.841356,0.0,0.0,0.0,0.166667,2,0,1200.0,322.777824,309.246328,0.0,12,77.08770577942487,0.9163745458333333,1.043756367577629,inf,36.420605158789684,47.7544350268379,132.6213775489032,36.420678
C17599,1128.878514,1.0,129.86,129.86,0.0,372.192943,0.083333,0.083333,0.0,0.083333,1,1,4200.0,767.993781,293.201194,0.0,12,129.86051944207776,0.26878059857142855,2.6193405644862415,129.86,372.19443177772706,47.7544350268379,129.86051944207776,372.192943
C17600,806.4461309999999,1.0,0.0,0.0,0.0,916.64405,0.0,0.0,0.0,0.083333,1,0,3000.0,504.66084000000006,258.248739,0.0,12,77.08770577942487,0.26881537699999997,1.9541657471558846,inf,916.6477165908663,47.7544350268379,132.6213775489032,916.64405
C17602,531.075085,0.818182,485.73,152.4,333.33,474.10077,0.25,0.083333,0.166667,0.083333,1,3,2500.0,1657.453579,146.965562,0.1,12,161.91,0.212430034,11.277836497505449,161.91,474.1026664106656,166.66466667066663,152.4006096024384,474.10077
C17603,1578.053342,1.0,177.21,0.0,177.21,0.0,0.416667,0.0,0.416667,0.0,0,5,1400.0,0.0,864.2065423050814,0.0,12,35.44197164642268,1.1271809585714285,0.0,35.442,350.52585087688766,35.44197164642268,132.6213775489032,254.79644259747585
C17607,709.475496,1.0,0.0,0.0,0.0,1240.838098,0.0,0.0,0.0,0.25,4,0,1000.0,1242.9897,402.871353,0.083333,12,77.08770577942487,0.709475496,3.0853265955596503,inf,413.6126993333333,47.7544350268379,132.6213775489032,310.2095245
C17608,1768.456809,1.0,449.73,395.05,54.68,0.0,0.416667,0.333333,0.333333,0.0,0,10,3000.0,664.5293740000001,438.283058,0.0,12,89.94592804325755,0.589485603,1.5162104988324694,44.973,350.52585087688766,13.67001367001367,98.76259876259877,254.79644259747585
C17612,980.922091,1.0,0.0,0.0,0.0,644.770362,0.0,0.0,0.0,0.333333,5,0,1200.0,569.660031,251.86178900000002,0.0,12,77.08770577942487,0.8174350758333333,2.261796175044242,inf,161.1927516927517,47.7544350268379,132.6213775489032,128.9540724
C17616,145.47021999999998,1.0,95.0,38.0,57.0,0.0,0.25,0.083333,0.166667,0.0,0,4,1500.0,175.248349,162.398092,0.0,12,31.666666666666668,0.09698014666666666,1.0791281279339169,23.75,350.52585087688766,28.499943000113998,38.000152000608,254.79644259747585
C17620,21.881528,1.0,89.04,89.04,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,193.98533500000002,96.885791,0.0,12,89.04035616142464,0.0087526112,2.0022062368257902,89.04,350.52585087688766,47.7544350268379,89.04035616142464,254.79644259747585
C17628,543.815182,1.0,0.0,0.0,0.0,45.475577,0.0,0.0,0.0,0.083333,1,0,3000.0,593.946163,261.125552,0.0,12,77.08770577942487,0.18127172733333335,2.2745616369247537,inf,45.47575890303561,47.7544350268379,132.6213775489032,45.475577
C17639,41.789262,1.0,821.51,501.95,319.56,109.91813,0.833333,0.083333,0.833333,0.083333,1,11,4000.0,969.030384,132.158949,0.3,12,82.15103286041315,0.0104473155,7.3323100049774155,74.68272727272728,109.91856967427869,31.956012782405114,501.95200780803117,109.91813
C17644,523.1275440000001,1.0,786.94,582.74,204.2,1088.139436,0.25,0.083333,0.083333,0.25,4,3,1000.0,1603.447936,223.726642,0.083333,12,262.31333333333333,0.523127544,7.166995944988975,262.31333333333333,362.71314533333333,204.20081680326717,582.7423309693238,272.034859
C17645,650.485202,1.0,555.2,339.0,216.2,589.349657,0.583333,0.083333,0.416667,0.083333,1,8,1000.0,351.575597,610.8333650000001,0.0,12,79.3143310367606,0.6504852019999999,0.5755671139542287,69.4,589.3520144080576,43.239965408027665,339.001356005424,589.349657
C17648,281.11251699999997,0.727273,0.0,0.0,0.0,295.616931,0.0,0.0,0.0,0.166667,3,0,1000.0,631.473289,219.966022,0.0,12,77.08770577942487,0.28111251699999995,2.8707765102011984,inf,147.80816988366024,47.7544350268379,132.6213775489032,98.538977
C17650,617.9996070000001,1.0,387.7,250.0,137.7,684.8408,0.833333,0.166667,0.75,0.083333,1,13,1200.0,1723.350971,332.043275,0.166667,12,38.7700155080062,0.5149996725000001,5.190139661765474,29.823076923076922,684.8435393741573,15.299999999999999,124.99975000049999,684.8408
C17652,63.078242,1.0,114.0,0.0,114.0,0.0,0.25,0.0,0.25,0.0,0,3,3000.0,184.58248600000002,136.78254099999998,0.0,12,38.0,0.02102608066666667,1.3494594021323236,38.0,350.52585087688766,38.0,132.6213775489032,254.79644259747585
C17654,1012.841277,0.818182,0.0,0.0,0.0,790.8326089999999,0.0,0.0,0.0,0.333333,11,0,1500.0,2531.648689,447.811073,0.0,12,77.08770577942487,0.675227518,5.653385638813804,inf,197.70834995834994,47.7544350268379,132.6213775489032,71.89387354545454
C17656,83.258534,1.0,41.4,11.9,29.5,0.0,0.25,0.083333,0.166667,0.0,0,3,2700.0,157.22524099999998,163.317598,0.0,12,13.799999999999999,0.030836494074074072,0.9626962613055329,13.799999999999999,350.52585087688766,14.749970500059,11.9000476001904,254.79644259747585
C17657,852.5303869999999,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,387.59477200000003,231.564246,0.0,12,45.650182600730396,0.7104419891666666,1.673810956117984,45.65,350.52585087688766,47.7544350268379,45.650182600730396,254.79644259747585
C17659,16.004225,0.636364,159.44,0.0,159.44,0.0,0.583333,0.0,0.583333,0.0,0,11,2700.0,276.112744,141.915829,0.28571399999999997,12,22.7771558726605,0.005927490740740741,1.9456092103721567,14.494545454545454,350.52585087688766,22.7771558726605,132.6213775489032,254.79644259747585
C17660,1087.784698,1.0,0.0,0.0,0.0,1562.703953,0.0,0.0,0.0,0.166667,2,0,1500.0,3093.888643,298.011965,0.166667,12,77.08770577942487,0.7251897986666667,10.381759816254357,inf,781.3504137991723,47.7544350268379,132.6213775489032,781.3519765
C17663,1433.4043869999998,1.0,0.0,0.0,0.0,1190.745349,0.0,0.0,0.0,0.25,4,0,2000.0,993.0724439999999,388.124821,0.0,12,77.08770577942487,0.7167021934999999,2.558641937512159,inf,396.91511633333334,47.7544350268379,132.6213775489032,297.68633725
C17668,428.598828,1.0,208.0,208.0,0.0,164.032453,0.25,0.25,0.0,0.333333,6,4,1200.0,975.191714,193.993752,0.0,12,69.33333333333333,0.35716569000000004,5.0269233103961,52.0,41.00815425815426,47.7544350268379,69.33333333333333,27.338742166666666
C17671,624.6332629999999,0.818182,0.0,0.0,0.0,950.85274,0.0,0.0,0.0,0.25,8,0,1000.0,330.064555,289.68689900000004,0.0,12,77.08770577942487,0.624633263,1.1393837834551155,inf,316.95091333333335,47.7544350268379,132.6213775489032,118.8565925
C17672,965.88461,1.0,1.0,1.0,0.0,561.0240980000001,0.083333,0.083333,0.0,0.166667,2,1,1200.0,751.960548,261.891219,0.0,12,1.000004000016,0.8049038416666666,2.8712705636762874,1.0,280.5114879770241,47.7544350268379,1.000004000016,280.51204900000005
C17673,82.56877800000001,1.0,471.64,0.0,471.64,0.0,0.916667,0.0,0.916667,0.0,0,23,1200.0,554.1684190000001,214.87767599999998,0.333333,12,42.876348044964345,0.06880731500000001,2.5789948463515593,20.506086956521738,350.52585087688766,42.876348044964345,132.6213775489032,254.79644259747585
C17674,383.370294,1.0,326.74,326.74,0.0,0.0,0.25,0.25,0.0,0.0,0,3,600.0,525.776492,199.590057,0.0,12,108.91333333333334,0.63895049,2.6342819873036056,108.91333333333334,350.52585087688766,47.7544350268379,108.91333333333334,254.79644259747585
C17683,1060.039731,1.0,340.0,49.0,291.0,0.0,0.5,0.083333,0.416667,0.0,0,7,2500.0,261.761454,243.685673,0.0,12,56.666666666666664,0.42401589240000004,1.074176625886414,48.57142857142857,350.52585087688766,58.19995344003724,49.000196000784,254.79644259747585
C17685,85.851188,0.636364,0.0,0.0,0.0,499.092982,0.0,0.0,0.0,0.083333,1,0,600.0,1528.015928,146.913099,0.28571399999999997,12,77.08770577942487,0.14308531333333332,10.400814756484037,inf,499.09497837991347,47.7544350268379,132.6213775489032,499.092982
C17695,424.96849199999997,1.0,272.28,0.0,272.28,0.0,1.0,0.0,1.0,0.0,0,24,1700.0,64.658608,745.781019,0.0,12,22.689999999999998,0.24998146588235293,0.08669918696335177,11.344999999999999,350.52585087688766,22.689999999999998,132.6213775489032,254.79644259747585
C17696,74.4309,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,0.0,864.2065423050814,0.0,12,45.650182600730396,0.029772359999999998,0.0,45.65,350.52585087688766,47.7544350268379,45.650182600730396,254.79644259747585
C17697,24.818476,0.909091,390.05,44.9,345.15,0.0,0.833333,0.083333,0.75,0.0,0,11,1000.0,423.338628,117.838976,0.272727,12,39.005015602006246,0.024818476,3.5925178779557623,35.45909090909091,350.52585087688766,38.349999999999994,44.900179600718396,254.79644259747585
C17698,1109.876538,1.0,0.0,0.0,0.0,645.643747,0.0,0.0,0.0,0.25,7,0,1200.0,476.97564000000006,305.129524,0.0,12,77.08770577942487,0.9248971149999999,1.5631907189682506,inf,215.2145823333333,47.7544350268379,132.6213775489032,92.234821
C17699,679.421923,1.0,298.49,298.49,0.0,152.65778999999998,0.083333,0.083333,0.0,0.083333,1,4,1000.0,456.14349500000003,216.03656099999998,0.0,12,298.49119396477585,0.679421923,2.1114180529840967,74.6225,152.6584006336025,47.7544350268379,298.49119396477585,152.65778999999998
C17700,270.135147,0.909091,958.93,752.9,206.03,0.0,0.75,0.166667,0.666667,0.0,0,26,1900.0,2063.4705519999998,216.49769300000003,0.0,12,106.54777777777777,0.14217639315789474,9.531143373430771,36.88192307692307,350.52585087688766,25.753737123131437,376.44924710150576,254.79644259747585
C17702,794.661653,1.0,329.96,329.96,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,703.6060000000001,166.000398,0.0,12,329.9613198452793,0.3973308265,4.238580199066752,329.96,350.52585087688766,47.7544350268379,329.9613198452793,254.79644259747585
C17703,1644.123638,1.0,0.0,0.0,0.0,830.132133,0.0,0.0,0.0,0.166667,3,0,2500.0,333.11467200000004,352.392567,0.0,12,77.08770577942487,0.6576494552000001,0.9452942632583963,inf,415.0652363695272,47.7544350268379,132.6213775489032,276.710711
C17704,28.80071,0.727273,173.02,0.0,173.02,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,229.50332200000003,133.44239,0.272727,12,28.83666666666667,0.02880071,1.7198681918092147,28.83666666666667,350.52585087688766,28.83666666666667,132.6213775489032,254.79644259747585
C17705,976.390024,1.0,785.4,785.4,0.0,347.15722,0.333333,0.333333,0.0,0.25,3,6,3500.0,820.342892,251.96342400000003,0.0,12,196.35019635019634,0.2789685782857143,3.2558014928388967,130.9,115.71907333333333,47.7544350268379,196.35019635019634,115.71907333333333
